3, 91, 9
3, 92, 6
3, 93, 7
3, 94, 8
3, 95, 2
3, 96, 3
3, 97, 8
3, 98, 9
3, 99, 9
4, 5, 3
4, 6, 9
4, 7, 8
4, 8, 5
4, 9, 9
4, 10, 1
4, 11, 3
4, 12, 7
4, 13, 4
4, 14, 1
4, 15, 4
4, 16, 7
4, 17, 1
4, 18, 10
4, 19, 5
4, 20, 3
4, 21, 7
4, 22, 9
4, 23, 4
4, 24, 8
4, 25, 2
4, 26, 2
4, 27, 5
4, 28, 8
4, 29, 7
4, 30, 3
4, 31, 5
4, 32, 5
4, 33, 5
4, 34, 4
4, 35, 3
4, 36, 2
4, 37, 7
4, 38, 3
4, 39, 1
4, 40, 10
4, 41, 5
4, 42, 2
4, 43, 3
4, 44, 5
4, 45, 7
4, 46, 7
4, 47, 2
4, 48, 10
4, 49, 5
4, 50, 2
4, 51, 8
4, 52, 8
4, 53, 6
4, 54, 6
4, 55, 10
4, 56, 5
4, 57, 4
4, 58, 9
4, 59, 10
4, 60, 10
4, 61, 6
4, 62, 5
4, 63, 1
4, 64, 3
4, 65, 3
4, 66, 8
4, 67, 4
4, 68, 2
4, 69, 2
4, 70, 6
4, 71, 7
4, 72, 10
4, 73, 3
4, 74, 5
4, 75, 8
4, 76, 3
4, 77, 2
4, 78, 4
4, 79, 4
4, 80, 4
4, 81, 6
4, 82, 8
4, 83, 6
4, 84, 10
4, 85, 2
4, 86, 1
4, 87, 10
4, 88, 4
4, 89, 7
4, 90, 8
4, 91, 1
4, 92, 3
4, 93, 1
4, 94, 8
4, 95, 5
4, 96, 5
4, 97, 10
4, 98, 6
4, 99, 4
5, 6, 5
5, 7, 7
5, 8, 7
5, 9, 4
5, 10, 3
5, 11, 7
5, 12, 2
5, 13, 10
5, 14, 10
5, 15, 6
5, 16, 6
5, 17, 3
5, 18, 7
5, 19, 9
5, 20, 4
5, 21, 1
5, 22, 4
5, 23, 5
5, 24, 10
5, 25, 2
5, 26, 5
5, 27, 3
5, 28, 1
5, 29, 6
5, 30, 10
5, 31, 4
5, 32, 10
5, 33, 9
5, 34, 2
5, 35, 3
5, 36, 9
5, 37, 8
5, 38, 2
5, 39, 5
5, 40, 10
5, 41, 5
5, 42, 10
5, 43, 9
5, 44, 6
5, 45, 2
5, 46, 8
5, 47, 9
5, 48, 10
5, 49, 3
5, 50, 4
5, 51, 7
5, 52, 6
5, 53, 6
5, 54, 7
5, 55, 9
5, 56, 9
5, 57, 2
5, 58, 5
5, 59, 7
5, 60, 4
5, 61, 8
5, 62, 6
5, 63, 3
5, 64, 7
5, 65, 7
5, 66, 7
5, 67, 10
5, 68, 9
5, 69, 8
5, 70, 7
5, 71, 9
5, 72, 2
5, 73, 7
5, 74, 10
5, 75, 2
5, 76, 3
5, 77, 7
5, 78, 10
5, 79, 5
5, 80, 7
5, 81, 10
5, 82, 4
5, 83, 9
5, 84, 1
5, 85, 9
5, 86, 6
5, 87, 7
5, 88, 10
5, 89, 1
5, 90, 4
5, 91, 5
5, 92, 9
5, 93, 6
5, 94, 10
5, 95, 4
5, 96, 4
5, 97, 8
5, 98, 10
5, 99, 9
6, 7, 3
6, 8, 9
6, 9, 9
6, 10, 10
6, 11, 5
6, 12, 3
6, 13, 9
6, 14, 7
6, 15, 9
6, 16, 8
6, 17, 9
6, 18, 4
6, 19, 6
6, 20, 4
6, 21, 5
6, 22, 9
6, 23, 4
6, 24, 2
6, 25, 4
6, 26, 7
6, 27, 3
6, 28, 2
6, 29, 4
6, 30, 8
6, 31, 9
6, 32, 6
6, 33, 1
6, 34, 8
6, 35, 6
6, 36, 5
6, 37, 8
6, 38, 1
6, 39, 8
6, 40, 4
6, 41, 3
6, 42, 4
6, 43, 10
6, 44, 1
6, 45, 5
6, 46, 9
6, 47, 4
6, 48, 4
6, 49, 9
6, 50, 7
6, 51, 9
6, 52, 4
6, 53, 7
6, 54, 8
6, 55, 2
6, 56, 3
6, 57, 6
6, 58, 8
6, 59, 2
6, 60, 4
6, 61, 3
6, 62, 9
6, 63, 8
6, 64, 6
6, 65, 4
6, 66, 6
6, 67, 4
6, 68, 7
6, 69, 2
6, 70, 9
6, 71, 2
6, 72, 8
6, 73, 7
6, 74, 1
6, 75, 1
6, 76, 2
6, 77, 2
6, 78, 9
6, 79, 9
6, 80, 9
6, 81, 6
6, 82, 8
6, 83, 2
6, 84, 3
6, 85, 4
6, 86, 2
6, 87, 4
6, 88, 10
6, 89, 4
6, 90, 4
6, 91, 5
6, 92, 5
6, 93, 5
6, 94, 8
6, 95, 8
6, 96, 1
6, 97, 9
6, 98, 8
6, 99, 8
7, 8, 3
7, 9, 7
7, 10, 7
7, 11, 2
7, 12, 4
7, 13, 10
7, 14, 4
7, 15, 8
7, 16, 6
7, 17, 2
7, 18, 10
7, 19, 7
7, 20, 7
7, 21, 5
7, 22, 8
7, 23, 10
7, 24, 1
7, 25, 2
7, 26, 7
7, 27, 6
7, 28, 9
7, 29, 3
7, 30, 6
7, 31, 10
7, 32, 5
7, 33, 10
7, 34, 6
7, 35, 9
7, 36, 5
7, 37, 7
7, 38, 8
7, 39, 5
7, 40, 7
7, 41, 4
7, 42, 5
7, 43, 7
7, 44, 2
7, 45, 3
7, 46, 1
7, 47, 5
7, 48, 2
7, 49, 5
7, 50, 2
7, 51, 4
7, 52, 1
7, 53, 7
7, 54, 10
7, 55, 8
7, 56, 6
7, 57, 6
7, 58, 2
7, 59, 5
7, 60, 1
7, 61, 2
7, 62, 6
7, 63, 4
7, 64, 5
7, 65, 7
7, 66, 1
7, 67, 10
7, 68, 6
7, 69, 5
7, 70, 2
7, 71, 6
7, 72, 8
7, 73, 3
7, 74, 6
7, 75, 6
7, 76, 5
7, 77, 1
7, 78, 9
7, 79, 4
7, 80, 7
7, 81, 4
7, 82, 2
7, 83, 7
7, 84, 6
7, 85, 1
7, 86, 7
7, 87, 8
7, 88, 5
7, 89, 7
7, 90, 10
7, 91, 9
7, 92, 5
7, 93, 4
7, 94, 9
7, 95, 6
7, 96, 10
7, 97, 6
7, 98, 4
7, 99, 9
8, 9, 5
8, 10, 2
8, 11, 10
8, 12, 2
8, 13, 5
8, 14, 7
8, 15, 7
8, 16, 5
8, 17, 6
8, 18, 9
8, 19, 2
8, 20, 10
8, 21, 8
8, 22, 2
8, 23, 3
8, 24, 4
8, 25, 8
8, 26, 9
8, 27, 3
8, 28, 7
8, 29, 8
8, 30, 3
8, 31, 6
8, 32, 1
8, 33, 4
8, 34, 10
8, 35, 2
8, 36, 7
8, 37, 5
8, 38, 2
8, 39, 2
8, 40, 7
8, 41, 5
8, 42, 3
8, 43, 7
8, 44, 9
8, 45, 6
8, 46, 6
8, 47, 4
8, 48, 6
8, 49, 10
8, 50, 4
8, 51, 8
8, 52, 9
8, 53, 9
8, 54, 4
8, 55, 3
8, 56, 10
8, 57, 8
8, 58, 7
8, 59, 7
8, 60, 9
8, 61, 7
8, 62, 9
8, 63, 7
8, 64, 4
8, 65, 6
8, 66, 7
8, 67, 10
8, 68, 5
8, 69, 2
8, 70, 3
8, 71, 4
8, 72, 3
8, 73, 7
8, 74, 7
8, 75, 5
8, 76, 1
8, 77, 4
8, 78, 6
8, 79, 3
8, 80, 4
8, 81, 6
8, 82, 2
8, 83, 9
8, 84, 1
8, 85, 9
8, 86, 1
8, 87, 9
8, 88, 3
8, 89, 4
8, 90, 2
8, 91, 8
8, 92, 5
8, 93, 2
8, 94, 9
8, 95, 1
8, 96, 6
8, 97, 10
8, 98, 3
8, 99, 1
9, 10, 1
9, 11, 5
9, 12, 6
9, 13, 4
9, 14, 4
9, 15, 8
9, 16, 9
9, 17, 5
9, 18, 1
9, 19, 9
9, 20, 5
9, 21, 1
9, 22, 10
9, 23, 8
9, 24, 10
9, 25, 1
9, 26, 8
9, 27, 4
9, 28, 6
9, 29, 8
9, 30, 9
9, 31, 5
9, 32, 4
9, 33, 8
9, 34, 1
9, 35, 5
9, 36, 10
9, 37, 9
9, 38, 2
9, 39, 1
9, 40, 7
9, 41, 4
9, 42, 8
9, 43, 6
9, 44, 8
9, 45, 8
9, 46, 9
9, 47, 4
9, 48, 6
9, 49, 7
9, 50, 6
9, 51, 9
9, 52, 5
9, 53, 8
9, 54, 10
9, 55, 2
9, 56, 7
9, 57, 5
9, 58, 4
9, 59, 3
9, 60, 5
9, 61, 9
9, 62, 2
9, 63, 6
9, 64, 1
9, 65, 4
9, 66, 7
9, 67, 10
9, 68, 7
9, 69, 5
9, 70, 5
9, 71, 2
9, 72, 5
9, 73, 9
9, 74, 4
9, 75, 3
9, 76, 2
9, 77, 4
9, 78, 6
9, 79, 9
9, 80, 1
9, 81, 8
9, 82, 1
9, 83, 4
9, 84, 9
9, 85, 2
9, 86, 8
9, 87, 10
9, 88, 10
9, 89, 1
9, 90, 2
9, 91, 10
9, 92, 5
9, 93, 8
9, 94, 9
9, 95, 1
9, 96, 7
9, 97, 10
9, 98, 1
9, 99, 5
10, 11, 4
10, 12, 8
10, 13, 6
10, 14, 9
10, 15, 5
10, 16, 8
10, 17, 4
10, 18, 7
10, 19, 3
10, 20, 6
10, 21, 5
10, 22, 8
10, 23, 3
10, 24, 1
10, 25, 4
10, 26, 4
10, 27, 9
10, 28, 1
10, 29, 1
10, 30, 3
10, 31, 3
10, 32, 9
10, 33, 9
10, 34, 8
10, 35, 10
10, 36, 2
10, 37, 7
10, 38, 5
10, 39, 7
10, 40, 3
10, 41, 3
10, 42, 10
10, 43, 9
10, 44, 6
10, 45, 6
10, 46, 8
10, 47, 4
10, 48, 1
10, 49, 2
10, 50, 10
10, 51, 1
10, 52, 6
10, 53, 4
10, 54, 3
10, 55, 9
10, 56, 3
10, 57, 8
10, 58, 6
10, 59, 6
10, 60, 7
10, 61, 9
10, 62, 6
10, 63, 2
10, 64, 4
10, 65, 7
10, 66, 4
10, 67, 9
10, 68, 8
10, 69, 8
10, 70, 3
10, 71, 6
10, 72, 7
10, 73, 1
10, 74, 10
10, 75, 6
10, 76, 7
10, 77, 1
10, 78, 6
10, 79, 5
10, 80, 10
10, 81, 6
10, 82, 5
10, 83, 10
10, 84, 4
10, 85, 8
10, 86, 5
10, 87, 7
10, 88, 2
10, 89, 2
10, 90, 10
10, 91, 4
10, 92, 3
10, 93, 6
10, 94, 8
10, 95, 4
10, 96, 5
10, 97, 5
10, 98, 4
10, 99, 7
11, 12, 2
11, 13, 7
11, 14, 7
11, 15, 2
11, 16, 2
11, 17, 3
11, 18, 7
11, 19, 9
11, 20, 4
11, 21, 8
11, 22, 7
11, 23, 8
11, 24, 4
11, 25, 1
11, 26, 5
11, 27, 7
11, 28, 6
11, 29, 5
11, 30, 8
11, 31, 7
11, 32, 4
11, 33, 5
11, 34, 8
11, 35, 8
11, 36, 7
11, 37, 10
11, 38, 10
11, 39, 8
11, 40, 9
11, 41, 5
11, 42, 1
11, 43, 4
11, 44, 1
11, 45, 8
11, 46, 9
11, 47, 7
11, 48, 7
11, 49, 6
11, 50, 1
11, 51, 8
11, 52, 8
11, 53, 5
11, 54, 1
11, 55, 8
11, 56, 6
11, 57, 4
11, 58, 5
11, 59, 2
11, 60, 10
11, 61, 7
11, 62, 3
11, 63, 9
11, 64, 4
11, 65, 4
11, 66, 1
11, 67, 9
11, 68, 5
11, 69, 9
11, 70, 6
11, 71, 1
11, 72, 10
11, 73, 7
11, 74, 4
11, 75, 8
11, 76, 10
11, 77, 10
11, 78, 1
11, 79, 6
11, 80, 8
11, 81, 2
11, 82, 4
11, 83, 2
11, 84, 6
11, 85, 6
11, 86, 7
11, 87, 10
11, 88, 10
11, 89, 7
11, 90, 3
11, 91, 5
11, 92, 6
11, 93, 6
11, 94, 7
11, 95, 3
11, 96, 2
11, 97, 4
11, 98, 3
11, 99, 4
12, 13, 1
12, 14, 9
12, 15, 3
12, 16, 3
12, 17, 4
12, 18, 4
12, 19, 6
12, 20, 9
12, 21, 2
12, 22, 6
12, 23, 6
12, 24, 4
12, 25, 4
12, 26, 4
12, 27, 10
12, 28, 6
12, 29, 9
12, 30, 2
12, 31, 1
12, 32, 6
12, 33, 10
12, 34, 2
12, 35, 9
12, 36, 3
12, 37, 7
12, 38, 6
12, 39, 2
12, 40, 8
12, 41, 8
12, 42, 3
12, 43, 10
12, 44, 6
12, 45, 8
12, 46, 4
12, 47, 4
12, 48, 2
12, 49, 1
12, 50, 5
12, 51, 1
12, 52, 10
12, 53, 9
12, 54, 7
12, 55, 2
12, 56, 4
12, 57, 7
12, 58, 2
12, 59, 1
12, 60, 10
12, 61, 6
12, 62, 5
12, 63, 2
12, 64, 6
12, 65, 1
12, 66, 3
12, 67, 3
12, 68, 3
12, 69, 4
12, 70, 9
12, 71, 2
12, 72, 5
12, 73, 10
12, 74, 8
12, 75, 4
12, 76, 6
12, 77, 3
12, 78, 1
12, 79, 6
12, 80, 3
12, 81, 6
12, 82, 1
12, 83, 10
12, 84, 8
12, 85, 4
12, 86, 3
12, 87, 2
12, 88, 3
12, 89, 3
12, 90, 10
12, 91, 4
12, 92, 8
12, 93, 8
12, 94, 9
12, 95, 2
12, 96, 8
12, 97, 6
12, 98, 10
12, 99, 6
13, 14, 1
13, 15, 3
13, 16, 5
13, 17, 9
13, 18, 5
13, 19, 8
13, 20, 4
13, 21, 9
13, 22, 7
13, 23, 9
13, 24, 4
13, 25, 2
13, 26, 10
13, 27, 10
13, 28, 9
13, 29, 3
13, 30, 4
13, 31, 10
13, 32, 9
13, 33, 6
13, 34, 8
13, 35, 1
13, 36, 10
13, 37, 4
13, 38, 7
13, 39, 10
13, 40, 7
13, 41, 1
13, 42, 8
13, 43, 8
13, 44, 4
13, 45, 8
13, 46, 4
13, 47, 9
13, 48, 1
13, 49, 2
13, 50, 7
13, 51, 9
13, 52, 3
13, 53, 10
13, 54, 7
13, 55, 1
13, 56, 6
13, 57, 1
13, 58, 7
13, 59, 7
13, 60, 6
13, 61, 5
13, 62, 10
13, 63, 3
13, 64, 4
13, 65, 6
13, 66, 7
13, 67, 8
13, 68, 7
13, 69, 6
13, 70, 8
13, 71, 3
13, 72, 7
13, 73, 3
13, 74, 5
13, 75, 3
13, 76, 8
13, 77, 2
13, 78, 10
13, 79, 5
13, 80, 8
13, 81, 1
13, 82, 1
13, 83, 5
13, 84, 3
13, 85, 10
13, 86, 2
13, 87, 2
13, 88, 1
13, 89, 1
13, 90, 6
13, 91, 3
13, 92, 8
13, 93, 1
13, 94, 4
13, 95, 5
13, 96, 3
13, 97, 1
13, 98, 4
13, 99, 2
14, 15, 3
14, 16, 3
14, 17, 10
14, 18, 2
14, 19, 1
14, 20, 6
14, 21, 4
14, 22, 1
14, 23, 6
14, 24, 2
14, 25, 7
14, 26, 7
14, 27, 3
14, 28, 3
14, 29, 4
14, 30, 4
14, 31, 9
14, 32, 3
14, 33, 2
14, 34, 5
14, 35, 8
14, 36, 7
14, 37, 5
14, 38, 5
14, 39, 4
14, 40, 10
14, 41, 8
14, 42, 5
14, 43, 1
14, 44, 3
14, 45, 4
14, 46, 7
14, 47, 7
14, 48, 7
14, 49, 2
14, 50, 9
14, 51, 3
14, 52, 6
14, 53, 3
14, 54, 4
14, 55, 4
14, 56, 1
14, 57, 10
14, 58, 8
14, 59, 3
14, 60, 4
14, 61, 5
14, 62, 10
14, 63, 7
14, 64, 2
14, 65, 3
14, 66, 3
14, 67, 4
14, 68, 9
14, 69, 7
14, 70, 10
14, 71, 4
14, 72, 10
14, 73, 9
14, 74, 7
14, 75, 2
14, 76, 1
14, 77, 1
14, 78, 3
14, 79, 3
14, 80, 7
14, 81, 8
14, 82, 3
14, 83, 5
14, 84, 9
14, 85, 6
14, 86, 2
14, 87, 8
14, 88, 5
14, 89, 1
14, 90, 10
14, 91, 10
14, 92, 8
14, 93, 5
14, 94, 9
14, 95, 6
14, 96, 5
14, 97, 4
14, 98, 2
14, 99, 9
15, 16, 3
15, 17, 10
15, 18, 9
15, 19, 4
15, 20, 4
15, 21, 6
15, 22, 2
15, 23, 10
15, 24, 2
15, 25, 5
15, 26, 5
15, 27, 9
15, 28, 6
15, 29, 8
15, 30, 9
15, 31, 4
15, 32, 10
15, 33, 2
15, 34, 2
15, 35, 8
15, 36, 7
15, 37, 9
15, 38, 5
15, 39, 5
15, 40, 10
15, 41, 1
15, 42, 7
15, 43, 10
15, 44, 10
15, 45, 10
15, 46, 7
15, 47, 7
15, 48, 3
15, 49, 6
15, 50, 3
15, 51, 7
15, 52, 3
15, 53, 8
15, 54, 10
15, 55, 3
15, 56, 5
15, 57, 2
15, 58, 7
15, 59, 1
15, 60, 9
15, 61, 5
15, 62, 2
15, 63, 4
15, 64, 2
15, 65, 3
15, 66, 3
15, 67, 2
15, 68, 2
15, 69, 7
15, 70, 6
15, 71, 8
15, 72, 6
15, 73, 4
15, 74, 10
15, 75, 9
15, 76, 2
15, 77, 3
15, 78, 10
15, 79, 2
15, 80, 1
15, 81, 3
15, 82, 10
15, 83, 6
15, 84, 1
15, 85, 9
15, 86, 9
15, 87, 4
15, 88, 5
15, 89, 7
15, 90, 5
15, 91, 3
15, 92, 5
15, 93, 2
15, 94, 1
15, 95, 5
15, 96, 8
15, 97, 6
15, 98, 6
15, 99, 4
16, 17, 8
16, 18, 3
16, 19, 5
16, 20, 9
16, 21, 2
16, 22, 1
16, 23, 3
16, 24, 5
16, 25, 1
16, 26, 7
16, 27, 3
16, 28, 1
16, 29, 1
16, 30, 10
16, 31, 1
16, 32, 9
16, 33, 2
16, 34, 9
16, 35, 7
16, 36, 9
16, 37, 7
16, 38, 6
16, 39, 6
16, 40, 6
16, 41, 10
16, 42, 9
16, 43, 1
16, 44, 9
16, 45, 9
16, 46, 3
16, 47, 5
16, 48, 7
16, 49, 8
16, 50, 5
16, 51, 6
16, 52, 6
16, 53, 8
16, 54, 2
16, 55, 9
16, 56, 7
16, 57, 1
16, 58, 7
16, 59, 10
16, 60, 5
16, 61, 3
16, 62, 2
16, 63, 10
16, 64, 7
16, 65, 4
16, 66, 10
16, 67, 8
16, 68, 5
16, 69, 8
16, 70, 10
16, 71, 5
16, 72, 7
16, 73, 10
16, 74, 5
16, 75, 1
16, 76, 5
16, 77, 5
16, 78, 9
16, 79, 6
16, 80, 7
16, 81, 3
16, 82, 3
16, 83, 10
16, 84, 4
16, 85, 1
16, 86, 8
16, 87, 5
16, 88, 8
16, 89, 7
16, 90, 4
16, 91, 1
16, 92, 1
16, 93, 3
16, 94, 5
16, 95, 6
16, 96, 9
16, 97, 10
16, 98, 9
16, 99, 1
17, 18, 8
17, 19, 7
17, 20, 1
17, 21, 2
17, 22, 2
17, 23, 9
17, 24, 1
17, 25, 4
17, 26, 8
17, 27, 9
17, 28, 4
17, 29, 1
17, 30, 10
17, 31, 3
17, 32, 4
17, 33, 6
17, 34, 2
17, 35, 6
17, 36, 7
17, 37, 3
17, 38, 9
17, 39, 7
17, 40, 9
17, 41, 4
17, 42, 2
17, 43, 9
17, 44, 7
17, 45, 7
17, 46, 8
17, 47, 9
17, 48, 6
17, 49, 2
17, 50, 6
17, 51, 8
17, 52, 3
17, 53, 7
17, 54, 3
17, 55, 2
17, 56, 10
17, 57, 3
17, 58, 4
17, 59, 5
17, 60, 7
17, 61, 6
17, 62, 8
17, 63, 9
17, 64, 9
17, 65, 6
17, 66, 10
17, 67, 1
17, 68, 3
17, 69, 9
17, 70, 6
17, 71, 6
17, 72, 6
17, 73, 3
17, 74, 8
17, 75, 10
17, 76, 1
17, 77, 7
17, 78, 9
17, 79, 2
17, 80, 6
17, 81, 6
17, 82, 7
17, 83, 3
17, 84, 2
17, 85, 7
17, 86, 5
17, 87, 8
17, 88, 5
17, 89, 7
17, 90, 1
17, 91, 5
17, 92, 5
17, 93, 5
17, 94, 10
17, 95, 3
17, 96, 5
17, 97, 5
17, 98, 7
17, 99, 10
18, 19, 2
18, 20, 8
18, 21, 1
18, 22, 3
18, 23, 10
18, 24, 6
18, 25, 5
18, 26, 5
18, 27, 10
18, 28, 9
18, 29, 7
18, 30, 5
18, 31, 4
18, 32, 9
18, 33, 9
18, 34, 9
18, 35, 10
18, 36, 5
18, 37, 1
18, 38, 5
18, 39, 8
18, 40, 8
18, 41, 9
18, 42, 1
18, 43, 5
18, 44, 10
18, 45, 4
18, 46, 7
18, 47, 1
18, 48, 5
18, 49, 7
18, 50, 3
18, 51, 4
18, 52, 7
18, 53, 8
18, 54, 8
18, 55, 1
18, 56, 6
18, 57, 1
18, 58, 3
18, 59, 8
18, 60, 6
18, 61, 6
18, 62, 8
18, 63, 6
18, 64, 3
18, 65, 8
18, 66, 1
18, 67, 5
18, 68, 3
18, 69, 10
18, 70, 9
18, 71, 4
18, 72, 2
18, 73, 8
18, 74, 2
18, 75, 10
18, 76, 3
18, 77, 9
18, 78, 4
18, 79, 4
18, 80, 6
18, 81, 5
18, 82, 6
18, 83, 2
18, 84, 1
18, 85, 7
18, 86, 1
18, 87, 7
18, 88, 10
18, 89, 7
18, 90, 8
18, 91, 1
18, 92, 6
18, 93, 9
18, 94, 10
18, 95, 10
18, 96, 7
18, 97, 6
18, 98, 2
18, 99, 1
19, 20, 5
19, 21, 7
19, 22, 2
19, 23, 2
19, 24, 3
19, 25, 8
19, 26, 2
19, 27, 5
19, 28, 4
19, 29, 6
19, 30, 6
19, 31, 1
19, 32, 2
19, 33, 7
19, 34, 10
19, 35, 2
19, 36, 1
19, 37, 5
19, 38, 9
19, 39, 3
19, 40, 8
19, 41, 3
19, 42, 10
19, 43, 7
19, 44, 6
19, 45, 4
19, 46, 7
19, 47, 9
19, 48, 9
19, 49, 1
19, 50, 6
19, 51, 5
19, 52, 4
19, 53, 1
19, 54, 6
19, 55, 9
19, 56, 4
19, 57, 8
19, 58, 4
19, 59, 6
